grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2
36524,-0.02845263887503225,0.194072100270683,0.19707113970060866,"POLYGON ((959235.230213883 1946265.54807064, 959235.230213883 1946365.54807064, 959335.230213883 1946365.54807064, 959335.230213883 1946265.54807064, 959235.230213883 1946265.54807064))",강남구,서울특별시 강남구 논현동 244-4번지,127.039481937,37.514964035,959302.7844209474,1946286.0734363133,NoData,-0.03342216913558583,-0.07767953412574623,-0.3148435160869504,-0.29024834908459873,0.0016473889661031095,-0.2641882751850284,-0.24874094365696012,-0.3780229338194727,-0.6053736312719923,-1.9339139615283227,12,"POLYGON ((959235.230213883 1946265.54807064, 959235.230213883 1946365.54807064, 959335.230213883 1946365.54807064, 959335.230213883 1946265.54807064, 959235.230213883 1946265.54807064))",-0.08548715709533337,-0.17844521609689545,-0.7041477644137836,0.7967675601959066,0.20116099554340358,1.0059013853593,-1.1546146699336546,0.9132368521218079
36525,-0.1267347503813731,0.15326148101320272,0.10699832349768067,"POLYGON ((959235.230213883 1946365.54807064, 959235.230213883 1946465.54807064, 959335.230213883 1946465.54807064, 959335.230213883 1946365.54807064, 959235.230213883 1946365.54807064))",강남구,서울특별시 강남구 논현동 243-5번지,127.039774513,37.515814544,959329.1018626996,1946380.3056753688,"제이제이포리원, 고영빌딩, 메이트리 빌딩(matree B/D), 계풍빌딩",-0.005343268847616435,0.21291081749228624,-0.17625367007830675,0.38040844529664475,0.0016473889661031095,-0.1678101415106537,-0.12627117562564363,-0.3120820220845286,0.19086398301784577,-0.21418274831128578,12,"POLYGON ((959235.230213883 1946365.54807064, 959235.230213883 1946465.54807064, 959335.230213883 1946465.54807064, 959335.230213883 1946365.54807064, 959235.230213883 1946365.54807064))",-0.2821355873505758,-0.2114009781332537,-0.2960991010881973,0.8949267570322301,0.2528438790722895,1.6762693131607647,-1.5937597401885228,0.9225182938934273
36526,-0.2499533096781507,0.09255714471327942,0.023888902655249254,"POLYGON ((959235.230213883 1946465.54807064, 959235.230213883 1946565.54807064, 959335.230213883 1946565.54807064, 959335.230213883 1946465.54807064, 959235.230213883 1946465.54807064))",강남구,서울특별시 강남구 논현동 118-20번지,127.039438585,37.517279352,959300.2107278976,1946542.9624427643,"에이치빌딩, 다른타워, 일우빌딩, 희승빌딩",-0.04536992616251531,-0.15194261296855108,-0.16238597015686973,0.7492696822063287,-0.1708407367760089,-0.1688822537731366,-0.08539522221648715,0.03192297527969741,0.10767127188302097,-0.5759963282348701,12,"POLYGON ((959235.230213883 1946465.54807064, 959235.230213883 1946565.54807064, 959335.230213883 1946565.54807064, 959335.230213883 1946465.54807064, 959235.230213883 1946465.54807064))",-0.29415872205255694,-0.22146113487738106,0.49988607034841115,0.9484587360087632,0.2897427651324783,1.3166103616829785,-1.6938015720553938,0.9229101034776026
36527,-0.26928032098644444,0.014222165577927643,-0.06498889865722741,"POLYGON ((959235.230213883 1946565.54807064, 959235.230213883 1946665.54807064, 959335.230213883 1946665.54807064, 959335.230213883 1946565.54807064, 959235.230213883 1946565.54807064))",강남구,서울특별시 강남구 논현동 112-17번지,127.039540032,37.517958517,959309.5444340853,1946618.2677798544,"은화하우스, 디앤씨, 형민빌딩",-0.036129634125524154,-0.02422939104039702,-0.2614597156242178,0.8834010410825774,-0.11909429905337529,-0.03861361575964911,-0.21959117487399304,-0.4057022273718274,-0.4792573856004299,-0.44556476608957823,12,"POLYGON ((959235.230213883 1946565.54807064, 959235.230213883 1946665.54807064, 959335.230213883 1946665.54807064, 959335.230213883 1946565.54807064, 959235.230213883 1946565.54807064))",-0.2537217889196738,-0.22063181348427002,1.4425864603838268,0.940898766380211,0.28070628466285086,0.7888993858094014,-1.6629366141518684,0.9164701948384348
36528,-0.3707971904290394,-0.07667004576102611,-0.10167770521395579,"POLYGON ((959235.230213883 1946665.54807064, 959235.230213883 1946765.54807064, 959335.230213883 1946765.54807064, 959335.230213883 1946665.54807064, 959235.230213883 1946665.54807064))",강남구,서울특별시 강남구 논현동 111번지,127.03977967,37.519040392,959331.3083279108,1946738.1916161925,피터팬빌딩,-0.06521724153457346,-0.32739912010564465,-0.40986069836005184,0.11214572754414737,-0.11334469486197153,-0.18968347106428612,-0.31719790482571997,-0.4501153041018073,-0.49035614775528946,-1.0226797602392952,12,"POLYGON ((959235.230213883 1946665.54807064, 959235.230213883 1946765.54807064, 959335.230213883 1946765.54807064, 959335.230213883 1946665.54807064, 959235.230213883 1946665.54807064))",-0.27878512402417294,-0.20248621957550617,2.179385522087817,0.9035668451659213,0.2529937057849856,0.6965814718806612,-1.8742243178088436,0.8998640993089599
36529,-0.45045294327428476,-0.15918291359939726,-0.17666979780406528,"POLYGON ((959235.230213883 1946765.54807064, 959235.230213883 1946865.54807064, 959335.230213883 1946865.54807064, 959335.230213883 1946765.54807064, 959235.230213883 1946765.54807064))",강남구,서울특별시 강남구 논현동 103-5번지,127.039012098,37.520027345,959264.0157991792,1946848.020174432,NoData,-0.09849789143146963,-0.6507943336780581,-0.5261491715224476,-0.6591095859942827,-0.4008249044321582,-0.24505541013523605,-0.41864749123777967,-0.5263237794884228,-0.5831146605281979,-0.8082717128771713,12,"POLYGON ((959235.230213883 1946765.54807064, 959235.230213883 1946865.54807064, 959335.230213883 1946865.54807064, 959335.230213883 1946765.54807064, 959235.230213883 1946765.54807064))",-0.421143577068294,-0.20861644633425908,2.361989392025019,0.9794168222192874,0.22169739406144204,1.0389422876261034,-2.3753861900273643,0.8773364144186533
36530,-0.6468003334913133,-0.25116405601597147,-0.23690787136341532,"POLYGON ((959235.230213883 1946865.54807064, 959235.230213883 1946965.54807064, 959335.230213883 1946965.54807064, 959335.230213883 1946865.54807064, 959235.230213883 1946865.54807064))",강남구,서울특별시 강남구 논현동 101-21번지,127.03967494,37.520842264,959323.0316981788,1946938.143695371,"우암빌딩, 상조빌딩, CI사옥, 휴빌딩",-0.0216006861959786,0.06214706459489881,-0.2600177486017803,0.7157368424872665,-0.28008321641267975,-0.14684096929587764,-0.23139640559825891,-0.4513047374150296,-0.4257785058101866,0.25483485529336064,12,"POLYGON ((959235.230213883 1946865.54807064, 959235.230213883 1946965.54807064, 959335.230213883 1946965.54807064, 959335.230213883 1946865.54807064, 959235.230213883 1946865.54807064))",-0.13785610073143412,-0.43972708736934313,2.86782289401587,1.7362287574506914,0.2117343840957196,0.016344532283611796,-2.085069824975394,0.8913132756359557
36531,-0.7397043661541358,-0.25999038000477664,-0.2910690682287869,"POLYGON ((959235.230213883 1946965.54807064, 959235.230213883 1947065.54807064, 959335.230213883 1947065.54807064, 959335.230213883 1946965.54807064, 959235.230213883 1946965.54807064))",강남구,서울특별시 강남구 논현동 101-24번지,127.039453817,37.521487515,959303.8423572632,1947009.826043869,"은산빌딩, 삼성당빌딩, 우림빌딩, RNG 빌딩, 은민빌딩, 정주빌딩, 태성빌딩",0.06919409653244686,0.9739638131063865,0.4707377542602084,1.3863936368685101,-0.0349410013428297,-0.05044044163168609,0.3621121011052523,-0.11784161899585553,0.3757790546237867,0.16955892736524292,12,"POLYGON ((959235.230213883 1946965.54807064, 959235.230213883 1947065.54807064, 959335.230213883 1947065.54807064, 959335.230213883 1946965.54807064, 959235.230213883 1946965.54807064))",-0.30465655920929824,-0.5041333099548849,1.6282684452239746,1.8414748154603773,0.22494144273408967,-0.12041836320991268,-1.8491908832792803,0.8955349615936345
36532,-1.0484561200834508,-0.3377655165450198,-0.34195420695155143,"POLYGON ((959235.230213883 1947065.54807064, 959235.230213883 1947165.54807064, 959335.230213883 1947165.54807064, 959335.230213883 1947065.54807064, 959235.230213883 1947065.54807064))",강남구,서울특별시 강남구 논현동 94-9번지,127.039018855,37.522206169,959265.7974412153,1947089.744645856,"더채플앳 청담, 이동수빌딩, 대성빌딩",0.12375564408688293,1.0312766131767868,0.2864707654127624,-0.18964982992741222,0.10226546231566842,-0.08024684207794637,0.7027065365440319,0.3249230746513522,1.4549163423360754,0.06722781385150207,12,"POLYGON ((959235.230213883 1947065.54807064, 959235.230213883 1947165.54807064, 959335.230213883 1947165.54807064, 959335.230213883 1947065.54807064, 959235.230213883 1947065.54807064))",-0.6444527719974358,-0.5339253224275788,0.07034973380273693,1.8746021622337934,0.29858239141975906,-0.3572924989706627,-1.5721427106798065,0.8855102954503421
36533,-1.1885242889484262,-0.5135540164023763,-0.3948477430118569,"POLYGON ((959235.230213883 1947165.54807064, 959235.230213883 1947265.54807064, 959335.230213883 1947265.54807064, 959335.230213883 1947165.54807064, 959235.230213883 1947165.54807064))",강남구,서울특별시 강남구 신사동 666-11번지,127.03883425,37.523570795,959250.227110434,1947241.2216811087,LG 청담빌딩,0.012794146824348988,0.34432828258518855,0.4090958182616009,-0.5585110668370962,0.4041196823643644,-0.026210144649827613,-0.14202263078464994,0.5645348695821848,2.612445547581497,-0.3705219495128346,12,"POLYGON ((959235.230213883 1947165.54807064, 959235.230213883 1947265.54807064, 959335.230213883 1947265.54807064, 959335.230213883 1947165.54807064, 959235.230213883 1947165.54807064))",-0.8491923490440947,-0.44563538599843205,0.6036214205106628,1.810024274383209,0.3083141079929486,0.17434404662128308,-2.1690264898309497,0.8712810453278493
36534,-1.199987980003059,-0.5854424825856821,-0.43853817861629807,"POLYGON ((959235.230213883 1947265.54807064, 959235.230213883 1947365.54807064, 959335.230213883 1947365.54807064, 959335.230213883 1947265.54807064, 959235.230213883 1947265.54807064))",강남구,서울특별시 강남구 신사동 666-28번지,127.038760603,37.524137238,959244.0275841112,1947304.097056116,"이니셜타워Ⅱ, W빌딩, TIGRIS TOWER, 보성빌딩, 엠디가슴성형센터빌딩",0.05218052023764927,0.5989190935393992,0.06802150145361073,0.8163353616444531,-0.13251004216665066,-0.05297656097844715,0.4216246922532061,-0.07301752789366475,1.3022070187616677,0.4146482609660551,12,"POLYGON ((959235.230213883 1947265.54807064, 959235.230213883 1947365.54807064, 959335.230213883 1947365.54807064, 959335.230213883 1947265.54807064, 959235.230213883 1947265.54807064))",-1.0858161479827368,-0.3389729276614613,0.9251948440664862,1.864545181417,0.3148291341451779,0.3251605201752938,-2.538981108957514,0.8563538620054285
36535,-1.214137262609088,-0.6428548869233414,-0.48047205886048644,"POLYGON ((959235.230213883 1947365.54807064, 959235.230213883 1947465.54807064, 959335.230213883 1947465.54807064, 959335.230213883 1947365.54807064, 959235.230213883 1947365.54807064))",강남구,서울특별시 강남구 신사동 666번지,127.038769067,37.5246984,959245.0807542398,1947366.350967524,캠포츠빌딩,0.07927373985575635,1.0716985396573964,0.5592484819543485,0.6822040027682044,-0.09897068438346221,0.2615722192381026,0.4899813256820997,-0.16240409713436654,0.7703006560132558,0.5518793375763034,12,"POLYGON ((959235.230213883 1947365.54807064, 959235.230213883 1947465.54807064, 959335.230213883 1947465.54807064, 959335.230213883 1947365.54807064, 959235.230213883 1947365.54807064))",-1.8285433862622729,-0.2275651430527324,0.6164050725963482,2.0273472368486303,0.2979346662130276,0.4872805354233918,-3.121593911575389,0.8270215899031009
36536,-1.1886832643869283,-0.6981657048967469,-0.5497783042563821,"POLYGON ((959235.230213883 1947465.54807064, 959235.230213883 1947565.54807064, 959335.230213883 1947565.54807064, 959335.230213883 1947465.54807064, 959235.230213883 1947465.54807064))",강남구,서울특별시 강남구 신사동 664-19번지,127.039403852,37.526387088,959302.0888368846,1947553.426020416,"한주빌딩, 신사동 C/K빌딩",0.034936679430675834,0.6105955122108881,-0.004164987655974537,1.185196598554137,-0.09897068438346221,-0.2201784866974153,0.0713410293309768,-0.34746236669412095,0.5276832514688796,0.4424418967352192,12,"POLYGON ((959235.230213883 1947465.54807064, 959235.230213883 1947565.54807064, 959335.230213883 1947565.54807064, 959335.230213883 1947465.54807064, 959235.230213883 1947465.54807064))",-1.8668056876562222,-0.010598648780129538,1.581747908582326,1.4719837192394294,0.3615890455706442,-0.09222485045365009,-3.0802589451028077,0.7964673942298106
36537,-1.2537176304065962,-0.7517072281971199,-0.6038619446516886,"POLYGON ((959235.230213883 1947565.54807064, 959235.230213883 1947665.54807064, 959335.230213883 1947665.54807064, 959335.230213883 1947565.54807064, 959235.230213883 1947565.54807064))",강남구,서울특별시 강남구 신사동 664-22번지,127.039732704,37.526801045,959331.3708348476,1947599.209859468,"주한빌딩, 압구정빌딩, 샤브센",0.11741222817081344,1.4134235523540182,0.2412741961829405,2.4259116681594377,-0.23136288615920605,-0.026926752323967604,0.42637353860687677,-0.4478692869976908,0.2678160406918931,0.6860019154492109,12,"POLYGON ((959235.230213883 1947565.54807064, 959235.230213883 1947665.54807064, 959335.230213883 1947665.54807064, 959335.230213883 1947565.54807064, 959235.230213883 1947565.54807064))",-1.7348928027964612,0.13281589428489154,2.381180257841263,0.8946980509990463,0.4328608865582106,-1.6799557142786838,-2.2517240602801434,0.774012401415197
36538,-1.279119736173734,-0.8669033272785103,-0.6525060353488973,"POLYGON ((959235.230213883 1947665.54807064, 959235.230213883 1947765.54807064, 959335.230213883 1947765.54807064, 959335.230213883 1947665.54807064, 959235.230213883 1947665.54807064))",강남구,서울특별시 강남구 신사동 661-14번지,127.038831611,37.527528718,959252.1467871288,1947680.3308695669,청호빌딩,-0.0801250117260857,-0.5048490011482155,-0.4538385998826747,-0.3573140285227231,-0.19958875773302753,-0.22181884645150138,-0.30027291913373233,-0.40201589206519917,0.4089508189587047,0.41117405649490946,12,"POLYGON ((959235.230213883 1947665.54807064, 959235.230213883 1947765.54807064, 959335.230213883 1947765.54807064, 959335.230213883 1947665.54807064, 959235.230213883 1947665.54807064))",-1.847464309972956,0.2322930877448998,2.6258568667556283,0.6815853554997364,0.4056284599388492,-2.851005372842052,-1.6927039806222783,0.7527493512677511
36549,1.378432704955924,-0.029428538745178007,0.4507543490938866,"POLYGON ((959335.230213883 1943265.54807064, 959335.230213883 1943365.54807064, 959435.230213883 1943365.54807064, 959435.230213883 1943265.54807064, 959335.230213883 1943265.54807064))",강남구,서울특별시 강남구 도곡동 895-29번지,127.040232859,37.488203674,959354.6419860373,1943316.8579456336,NoData,-0.1201576113509762,-0.8714515842082301,-0.6132418131573013,-1.0279708229039666,-0.4008249044321582,-0.2981683554834087,-0.42288253795395336,-0.10091221076949097,-0.7304324862238414,-2.058985322489562,12,"POLYGON ((959335.230213883 1943265.54807064, 959335.230213883 1943365.54807064, 959435.230213883 1943365.54807064, 959435.230213883 1943265.54807064, 959335.230213883 1943265.54807064))",0.02149479975515812,0.2519106654061221,-0.7721263952586527,0.3244111430100299,0.03543627099999639,0.20178125160746604,-0.01622418093492273,0.6877689407257652
36550,1.4959526611733442,0.12132034596059385,0.4918590828564599,"POLYGON ((959335.230213883 1943365.54807064, 959335.230213883 1943465.54807064, 959435.230213883 1943465.54807064, 959435.230213883 1943365.54807064, 959335.230213883 1943365.54807064))",강남구,서울특별시 강남구 도곡동 876-15번지,127.040362942,37.489250084,959366.70875176,1943432.8940364984,성암빌딩,-0.09323151920138383,-0.6861536184848224,-0.5647590264414805,-0.7261752654324071,-0.4008249044321582,-0.3035345152932773,-0.38187585445951655,-0.6305580881585995,-0.6575501880289163,0.6925846186576974,12,"POLYGON ((959335.230213883 1943365.54807064, 959335.230213883 1943465.54807064, 959435.230213883 1943465.54807064, 959435.230213883 1943365.54807064, 959335.230213883 1943365.54807064))",0.009330924403554723,0.47821373618303764,-0.5201925681668564,0.4165134440447895,0.058470333575869685,0.10117016793425436,0.0073853463578207375,0.79921243985144
36553,1.5532912487154462,0.35436489540409866,0.34236205107040923,"POLYGON ((959335.230213883 1943665.54807064, 959335.230213883 1943765.54807064, 959435.230213883 1943765.54807064, 959435.230213883 1943665.54807064, 959335.230213883 1943665.54807064))",강남구,서울특별시 강남구 도곡동 544-10번지,127.040247606,37.491680663,959357.8296139556,1943702.6005174,"서원빌딩, 도곡스퀘어",-0.08392437617698681,-0.5132119307450366,-0.47768608044633903,-0.6926424257133449,-0.13251004216665066,-0.25908244550678095,-0.3517471301542179,-0.5203917456616648,-0.2605806212213128,0.48413235038896496,12,"POLYGON ((959335.230213883 1943665.54807064, 959335.230213883 1943765.54807064, 959435.230213883 1943765.54807064, 959435.230213883 1943665.54807064, 959335.230213883 1943665.54807064))",-0.9984376953806385,0.4608332933951967,-0.22674526314844742,0.4756844716768015,0.0595156930631438,-0.09838336597636808,0.667668279865461,0.8179997839592797
36554,1.553543189054289,0.4337903714433218,0.4884583705274248,"POLYGON ((959335.230213883 1943765.54807064, 959335.230213883 1943865.54807064, 959435.230213883 1943865.54807064, 959435.230213883 1943765.54807064, 959335.230213883 1943765.54807064))",강남구,서울특별시 강남구 역삼동 798-20번지,127.040031406,37.492420252,959339.1183353524,1943784.7464224,"정금빌딩, 상운빌딩, K빌딩, 선보빌딩",-0.014674181111980012,0.043672052802079434,-0.1303716925864964,0.61513832333008,-0.09897068438346221,-0.22136816740643678,-0.12760279835477792,-0.1406356515736741,-0.08089887335591488,-0.27671842879190534,12,"POLYGON ((959335.230213883 1943765.54807064, 959335.230213883 1943865.54807064, 959435.230213883 1943865.54807064, 959435.230213883 1943765.54807064, 959335.230213883 1943765.54807064))",0.40189040902871337,0.34804873919478907,-0.0660096159231865,0.5264028144984677,0.041837918118691864,-0.24623609944849784,-0.2482896920189617,0.7951881450097926
36555,1.5459482824350412,0.5171344450895546,0.6253875033426106,"POLYGON ((959335.230213883 1943865.54807064, 959335.230213883 1943965.54807064, 959435.230213883 1943965.54807064, 959435.230213883 1943865.54807064, 959335.230213883 1943865.54807064))",강남구,서울특별시 강남구 역삼동 788-12번지,127.040861735,37.493204376,959412.9435323183,1943871.3814946727,"성원빌딩, 다니엘빌딩2",0.0042186507176719115,0.21498999888376102,0.08123235179064224,0.24627708642039606,-0.26666747329940443,-0.08453529112787787,0.045261897434826254,-0.20567616531705663,-0.12795873434202312,0.8593464332726821,12,"POLYGON ((959335.230213883 1943865.54807064, 959335.230213883 1943965.54807064, 959435.230213883 1943965.54807064, 959435.230213883 1943865.54807064, 959335.230213883 1943865.54807064))",0.8717876407446645,0.24991303703426626,-0.048213061388097056,0.5883090237992494,0.04348480711225003,-0.2170638249224667,-0.568998171665887,0.7805473775067564
36556,1.5574652997814062,0.6363280096842889,0.7733146549936055,"POLYGON ((959335.230213883 1943965.54807064, 959335.230213883 1944065.54807064, 959435.230213883 1944065.54807064, 959435.230213883 1943965.54807064, 959335.230213883 1943965.54807064))",강남구,서울특별시 강남구 역삼동 776-25번지,127.040722586,37.49455065,959401.3716824858,1944020.8017966088,"계유빌딩, 준용빌딩, 삼미빌딩, 형지빌딩",0.0345652850561987,0.3961692052792948,0.1189805224722617,0.4474741247347691,-0.09897068438346221,-0.07492826949643862,0.002087526712369492,-0.36626479534143436,-0.13150577242015735,0.7707542192584718,12,"POLYGON ((959335.230213883 1943965.54807064, 959335.230213883 1944065.54807064, 959435.230213883 1944065.54807064, 959435.230213883 1943965.54807064, 959335.230213883 1943965.54807064))",0.06801735279663963,0.06742565373397011,-0.0021051342946524915,0.7380832111725435,0.07161422194741725,-0.03127173865400338,-0.13715597068472368,0.7569863157221683
36557,1.5158915387324376,0.7722866730156449,0.9327530586431261,"POLYGON ((959335.230213883 1944065.54807064, 959335.230213883 1944165.54807064, 959435.230213883 1944165.54807064, 959435.230213883 1944065.54807064, 959335.230213883 1944065.54807064))",강남구,서울특별시 강남구 역삼동 777번지,127.040662557,37.495199988,959396.4168350308,1944092.8675059727,"리안빌딩, 현성제2빌딩, 역삼동 M-SPACE 빌딩",-0.03979158265786872,-0.16551669719575118,-0.1849565331588857,-0.021985631332101335,-0.1593415283932014,-0.2800684132139197,-0.20030088670879426,-0.3074741029512433,-0.4798846512816157,-0.1579006358787283,13,"POLYGON ((959335.230213883 1944065.54807064, 959335.230213883 1944165.54807064, 959435.230213883 1944165.54807064, 959435.230213883 1944065.54807064, 959335.230213883 1944065.54807064))",-0.6390630359859923,-0.05210556450936467,0.18352499475740977,0.8341939944455674,0.10136970754410572,0.00025188845091128056,0.212454718054088,0.7266752846649478
36558,1.4488732104987845,0.8673468657981077,1.1044599585831145,"POLYGON ((959335.230213883 1944165.54807064, 959335.230213883 1944265.54807064, 959435.230213883 1944265.54807064, 959435.230213883 1944165.54807064, 959335.230213883 1944165.54807064))",강남구,서울특별시 강남구 역삼동 770-22번지,127.040871186,37.49592293,959415.2501310508,1944172.983238184,"재승빌딩, 타워770, 동아빌딩, 남경빌딩, 담곡빌딩",0.03566461240465103,0.5471705789071366,0.1832109579200594,1.0845980793969505,-0.23983598707285364,0.16942934888784436,0.0019750380343375997,-0.17552872197606853,-0.25035917759741805,0.5675132576964583,13,"POLYGON ((959335.230213883 1944165.54807064, 959335.230213883 1944265.54807064, 959435.230213883 1944265.54807064, 959435.230213883 1944165.54807064, 959335.230213883 1944165.54807064))",-1.062175064840778,0.12066668473244029,0.16505135822884173,0.5186705001477632,0.10886813006309265,0.20561655657922492,0.3520982858909985,0.5517573138111713
36559,1.2590270611053436,0.9602010431195501,1.283685499134945,"POLYGON ((959335.230213883 1944265.54807064, 959335.230213883 1944365.54807064, 959435.230213883 1944365.54807064, 959435.230213883 1944265.54807064, 959335.230213883 1944265.54807064))",강남구,서울특별시 강남구 역삼동 733-26번지,127.040728807,37.496873285,959403.1789150448,1944278.4803548504,역삼동빌딩,-0.059564619155031445,-0.26805994325053695,-0.31662843343587843,-0.29024834908459873,-0.19958875773302753,-0.20973448969657035,-0.3309032821383624,-0.19100497451337836,-0.4497310938931826,-0.24545058855159554,13,"POLYGON ((959335.230213883 1944265.54807064, 959335.230213883 1944365.54807064, 959435.230213883 1944365.54807064, 959435.230213883 1944265.54807064, 959335.230213883 1944265.54807064))",-0.8229476329907294,0.26600606264967164,-0.20775673356482846,0.29944375238442333,0.08843050528306862,0.6026194941173832,0.2073849167343378,0.2917059408353113
36560,1.1263070291915551,1.0468156414234573,1.478970241980646,"POLYGON ((959335.230213883 1944365.54807064, 959335.230213883 1944465.54807064, 959435.230213883 1944465.54807064, 959435.230213883 1944365.54807064, 959335.230213883 1944365.54807064))",강남구,서울특별시 강남구 역삼동 728-41번지,127.040979062,37.497756144,959425.7777567992,1944376.3199322624,"에이포스페이스, ENS Building",-0.07096642645147952,-0.36096304828230996,-0.3904457215136428,-0.5585110668370962,0.0016473889661031095,-0.2868509928797056,-0.30589735303532695,-0.4112846949195085,-0.6064728397037845,-0.9750335274921568,13,"POLYGON ((959335.230213883 1944365.54807064, 959335.230213883 1944465.54807064, 959435.230213883 1944465.54807064, 959435.230213883 1944365.54807064, 959335.230213883 1944365.54807064))",-0.9943677485711616,0.44708607208917384,-0.11308277914214845,0.27525402864716475,0.09383261074838298,0.6062895972639425,0.2631666522682757,0.1921930915543262
36561,1.003014566540147,1.1211709191495203,1.6650362113916168,"POLYGON ((959335.230213883 1944465.54807064, 959335.230213883 1944565.54807064, 959435.230213883 1944565.54807064, 959435.230213883 1944465.54807064, 959335.230213883 1944465.54807064))",강남구,서울특별시 강남구 역삼동 725-51번지,127.040043046,37.499254002,959343.8521608647,1944542.901529448,"정우빌딩, 우일빌딩",-0.06262119485697827,-0.32873903700237284,-0.4359052275336242,-0.5585110668370962,-0.19958875773302753,-0.21545895334350895,-0.30960947941037936,0.3622631090072844,-0.6326014423046086,-0.21418274831128578,13,"POLYGON ((959335.230213883 1944465.54807064, 959335.230213883 1944565.54807064, 959435.230213883 1944565.54807064, 959435.230213883 1944465.54807064, 959335.230213883 1944465.54807064))",-0.03698958416312488,0.20050171518427096,-0.2315875442651586,1.0110510972380313,0.17003713397255907,0.7300238133359592,-0.39050195493479267,0.8154668479114313
36562,0.8955808152971644,1.1559161280714494,1.8464109959285475,"POLYGON ((959335.230213883 1944565.54807064, 959335.230213883 1944665.54807064, 959435.230213883 1944665.54807064, 959435.230213883 1944565.54807064, 959335.230213883 1944565.54807064))",강남구,서울특별시 강남구 역삼동 725-30번지,127.040393027,37.499630039,959374.9913021374,1944584.4692903983,"동원빌딩, 제이유34, 역삼포커스빌딩, 삼우빌딩, 영빌딩, 코스트하우스",0.07511412286161243,0.9150470731054197,0.07393413249524601,0.6486711630491422,-0.07884706971354913,-0.15946558105514078,0.03017017317130429,-0.45994855813401975,-0.44883500006291716,-0.4830861743779496,13,"POLYGON ((959335.230213883 1944565.54807064, 959335.230213883 1944665.54807064, 959435.230213883 1944665.54807064, 959435.230213883 1944565.54807064, 959335.230213883 1944565.54807064))",1.0929089647897463,-0.23003437560733414,-0.053888081129148654,0.964928809525293,0.2486382149920182,0.5816209800997406,-1.6327506651584327,0.9090019382602498
36563,0.7867516623206758,1.183122739164055,1.984849485219436,"POLYGON ((959335.230213883 1944665.54807064, 959335.230213883 1944765.54807064, 959435.230213883 1944765.54807064, 959435.230213883 1944665.54807064, 959335.230213883 1944665.54807064))",강남구,서울특별시 강남구 역삼동 723-3번지,127.0410607,37.50059535,959434.5299823148,1944691.2763554072,"오월호텔, 혜성빌딩, 역삼역센트럴푸르지오",0.10797881105909418,1.264270339963043,1.974869631930631,1.6546563546210074,0.13580482009885683,0.7407196238574087,0.893827840754758,0.15614258839002298,0.16645787189075417,-0.1134308186480648,13,"POLYGON ((959335.230213883 1944665.54807064, 959335.230213883 1944765.54807064, 959435.230213883 1944765.54807064, 959435.230213883 1944665.54807064, 959335.230213883 1944665.54807064))",-0.2919990418750327,-0.48049353562426217,1.24950977332972,0.9784674391024706,0.3874990745067363,-0.4919317124463244,-1.261841826069837,0.927895786633667
36564,0.7242656617747601,1.1795182962636117,2.081361469536937,"POLYGON ((959335.230213883 1944765.54807064, 959335.230213883 1944865.54807064, 959435.230213883 1944865.54807064, 959435.230213883 1944765.54807064, 959335.230213883 1944765.54807064))",강남구,서울특별시 강남구 역삼동 719-4번지,127.040767762,37.501660959,959409.2140284796,1944809.6251513576,"도원빌딩, AP Tower(에이피타워), 신웅타워",-0.026198548552005534,0.13949921293360917,0.6176962775826124,0.4810069644538313,0.4041196823643644,0.15174929392742176,0.5503117399216907,2.0918217216214177,3.8297890159971395,0.31737053577398017,13,"POLYGON ((959335.230213883 1944765.54807064, 959335.230213883 1944865.54807064, 959435.230213883 1944865.54807064, 959435.230213883 1944765.54807064, 959335.230213883 1944765.54807064))",-2.81924599639131,-0.5146720041902402,2.9828837634888594,1.0138196915508313,0.5252795128146417,-2.292819996454105,0.4472327425844039,0.9350569562110534
36565,0.6298641798275516,1.1962486685010316,2.10118400652151,"POLYGON ((959335.230213883 1944865.54807064, 959335.230213883 1944965.54807064, 959435.230213883 1944965.54807064, 959435.230213883 1944865.54807064, 959335.230213883 1944865.54807064))",강남구,서울특별시 강남구 역삼동 677-26번지,127.040438274,37.502219145,959380.3933576267,1944871.6944813991,"큰길타워빌딩, 호텔 맥스, 조이타워, 대봉",0.0994813077710573,1.2907865032801933,2.115370265197694,2.4594445078785,0.2252431075206927,1.7028018166238001,0.9998681813243354,0.6622015693727366,1.3426308071047548,-0.5025417194163649,13,"POLYGON ((959335.230213883 1944865.54807064, 959335.230213883 1944965.54807064, 959435.230213883 1944965.54807064, 959435.230213883 1944865.54807064, 959335.230213883 1944865.54807064))",-3.0292396310628993,-0.49076205824830954,2.629959249397109,0.997211527073181,0.5713105991117552,-2.0277410601336827,1.3829497932543489,0.9431287885621451
